Date,Value,Return,Weights
10,10248.224976470357,0.015371625481396808,"[('YPA', -6.745093812606748e-06, -0.0014367856117240673), ('AOX', 0.0005749104327587461, 0.00021487687216589576), ('KWE', 0.0053620429568131366, 0.019762845849802417), ('VSR', 0.004301286772128939, 0.06746627091252), ('VWR', 0.018940942265844498, 0.013460015835312741), ('ZNX', 0.004864198055461328, 0.019108280254777087), ('MWN', 0.002605648915270868, 0.013191929643041913), ('MZJ', 0.0008053815642493435, -0.013997939389633191), ('VEO', 0.004095785055442345, 0.013181949389011741), ('GJA', 0.01775746654233118, 0.003384367445608394), ('TUW', 0.004691959502136279, 0.05506010081426917), ('HBM', -6.403389888400955e-05, 0.0419161676646707), ('WNF', 0.00015400374507501524, 0.01622718052738338), ('ABM', 0.005059491959597524, 0.014452214452214559), ('RLR', 0.001696662247385945, -0.006511001347103708), ('GPE', 0.11276175503864166, 0.044150110375275976), ('BUL', 0.002878307480892219, 0.005611672278339024), ('PKU', 0.037231635863010946, 0.01965555971546232), ('VLK', 0.0006941690835387899, 0.0027065343472096113), ('VYQ', 0.025610662076009028, -0.012754716981132059), ('EVW', 0.020986833203108117, 0.0024868748273004534), ('NQW', 0.0020175988165473803, 0.0017098888572243452), ('PHV', 0.6131001552834101, 0.013810908853230495), ('DAI', 0.0034389788609521695, -0.003664921465968601), ('WGQ', -0.0007057323775271744, 0.008141543016247848), ('JFL', 0.018107393940184444, 0.03415300546448087), ('RLF', 0.0013428146731221159, -0.06493000000000002), ('NFR', 0.001045180177224858, 0.020260492040520894), ('ZKY', 5.8720184693498505e-05, -0.004238439960663984), ('STK', 0.0008279458067971645, 0.008257151282807297), ('OWG', 0.06608757968612498, -0.00939350622830306), ('YLF', 4.439430524700879e-05, 0.004071831280016711), ('CPM', 0.012860103796983593, 0.011116993118051848), ('TGI', 0.0005709262024799459, -0.00559701492537318), ('MGW', -5.3652086050580284e-05, -0.0038014165962699303), ('NTR', 0.0018378072907765282, 0.030543933054393325), ('KKD', 0.0005431547497589756, 0.009047555377278606), ('JPN', 0.0006351742897343888, -0.020634356938931855), ('CGS', 0.004641748270995703, 0.028718143780905387), ('VOX', 0.00259734436154528, 0.0015523932729625428)]"
11,10342.243474076306,0.009174125062809608,"[('YPA', -6.86267611788497e-06, -0.004836099178690237), ('AOX', 0.0005755565345086489, -0.000787352333322714), ('KWE', 0.005374617386263094, 0.014211886304909487), ('VSR', 0.004310436767549329, 0.0047753373469291704), ('VWR', 0.01898389477720517, 0.04062499999999997), ('ZNX', 0.004875432378440299, -0.0039062500000000555), ('MWN', 0.0026099966403934924, -0.005446344991915587), ('MZJ', 0.0008048047831891326, -0.017763845350052068), ('VEO', 0.00410062209686454, -0.013295346628679882), ('GJA', 0.01778602270156882, -0.002409251525859277), ('TUW', 0.004702523156733879, 0.013230429988974621), ('HBM', -6.419071252178801e-05, 0.011494252873563229), ('WNF', 0.0001543595756139127, 0.007984031936127753), ('ABM', 0.005069800681502102, -0.011718750000000116), ('RLR', 0.0017003510564442448, 0.005649717514124294), ('GPE', 0.11302089404627177, -0.014799154334038113), ('BUL', 0.002883046917811402, -0.011300223214285745), ('PKU', 0.037297447132343974, -0.03708463374334489), ('VLK', 0.0006948228543182429, -0.004691516709511502), ('VYQ', 0.025661633205900293, -0.011696353489794439), ('EVW', 0.02102894556158958, -0.03197353914002215), ('NQW', 0.0020221445932275413, -0.006218248323511429), ('PHV', 0.6123379773603826, 0.022506898419165908), ('DAI', 0.0034466918281213475, -0.022070415133999037), ('WGQ', -0.0007182073377889866, -0.005348902251433469), ('JFL', 0.018143535437964882, -0.017437252311757034), ('RLF', 0.0013441547532928306, -0.019681235985897647), ('NFR', 0.001047774981769321, -0.04349881796690299), ('ZKY', 5.807231697515752e-05, -0.006166167280514036), ('STK', 0.0008260318362435428, -0.010412401286926009), ('OWG', 0.0662115245582654, -0.0014430014430014489), ('YLF', 4.445916765188361e-05, -0.02238223978371637), ('CPM', 0.012880346296075765, -0.0549738219895288), ('TGI', 0.000572246890167668, -0.011257035647279643), ('MGW', -5.518958769151053e-05, 0.002152571670852119), ('NTR', 0.0018417301359875324, 0.013195290296386492), ('KKD', 0.0005426691926145815, 0.0046378091872790765), ('JPN', 0.0006363196389592409, 0.0016587662561580586), ('CGS', 0.004650745891947555, -0.007025328156775791), ('VOX', 0.002602817179961345, 0.0072332730560578954)]"
12,10572.71422851316,0.022284406184649167,"[('YPA', -6.9820075341724735e-06, 0.004618635193810259), ('AOX', 0.0005761832151852199, 7.159741812621074e-05), ('KWE', 0.005387141335330079, 0.045859872611465125), ('VSR', 0.004319532373234582, 0.045848476376851924), ('VWR', 0.019026645323965287, 0.025525525525525516), ('ZNX', 0.004886618504518444, 0.03137254901960787), ('MWN', 0.0026142846464306947, -0.009583297681184261), ('MZJ', 0.0008041722345145704, 0.02164343360234768), ('VEO', 0.0041053393249174215, -0.018575553416746937), ('GJA', 0.017814241871229538, -0.006601191434551547), ('TUW', 0.004713035284181012, 0.0018135654697134824), ('HBM', -6.434695496081668e-05, 0.031249999999999965), ('WNF', 0.00015471388406160206, 0.009900990099009866), ('ABM', 0.00508003771945629, 0.021855382469193323), ('RLR', 0.0017040153504210105, 0.006292134831460699), ('GPE', 0.11327895815880966, 0.05793991416309004), ('BUL', 0.0028877285510704466, 0.03569916748977001), ('PKU', 0.03736263398760954, 0.03203050524308865), ('VLK', 0.0006954508682870538, -0.016594563182023587), ('VYQ', 0.025712158454758632, 0.02052392739273937), ('EVW', 0.02107076606957499, 0.05153758542141237), ('NQW', 0.002026667893080518, 0.0018812367086536632), ('PHV', 0.6115815871526213, 0.013032869059704081), ('DAI', 0.0034543673173857386, 0.13648576034390109), ('WGQ', -0.0007308722489926944, -0.01177463006572692), ('JFL', 0.01817941929104885, 0.05539123420274274), ('RLF', 0.0013454523242473451, 0.006083636363636396), ('NFR', 0.0010503625164950917, -0.0034602076124567614), ('ZKY', 5.7408573570622614e-05, 0.006122061536066709), ('STK', 0.0008240469729584152, 0.009103268901105518), ('OWG', 0.06633444146318877, 0.03014037985136253), ('YLF', 4.4522125116974986e-05, 0.0033504400776450953), ('CPM', 0.012900312789036463, 0.017174515235457034), ('TGI', 0.000573562049583285, -0.01897533206831113), ('MGW', -5.6755802842297005e-05, -0.043154229179548906), ('NTR', 0.0018456309968894059, 0.00721298337006625), ('KKD', 0.0005421431657480798, -0.01002418113871181), ('JPN', 0.0006374529915118979, 0.007453151618398718), ('CGS', 0.004659665938442372, 0.028672500465462655), ('VOX', 0.0026082562958491175, -0.010002564760194935)]"
13,10784.181215621496,0.020001201445324194,"[('YPA', -7.103084936024841e-06, -0.01047411453775527), ('AOX', 0.0005767905720634216, -0.0003581620202123184), ('KWE', 0.005399615391946679, -0.00609013398294771), ('VSR', 0.004328574088005068, -0.015503822507350877), ('VWR', 0.019069196047664667, -0.013909224011712995), ('ZNX', 0.004897756970873569, -0.04182509505703427), ('MWN', 0.0026185133059358884, -0.0061339092872569655), ('MZJ', 0.0008034841253774632, 0.010484739676840273), ('VEO', 0.0041099373728027975, 0.008924193390212774), ('GJA', 0.017842126556839002, -0.012155591572123176), ('TUW', 0.0047234964149943095, -0.017378711078928327), ('HBM', -6.450263335864853e-05, -0.019283746556473785), ('WNF', 0.00015506668741576977, 0.003921568627451071), ('ABM', 0.005090203677729757, 0.0), ('RLR', 0.0017076553416143572, 0.029589102277802495), ('GPE', 0.11353596005046661, 0.0750507099391481), ('BUL', 0.0028923527552076086, -0.011307901907357117), ('PKU', 0.03742720139166578, 0.010345464622205711), ('VLK', 0.0006960532487637989, 0.00196979645436627), ('VYQ', 0.025762241159564842, 0.03840323395654368), ('EVW', 0.02111229727563586, 0.015705388572975855), ('NQW', 0.0020311689452748192, 0.001306229079924893), ('PHV', 0.6108309358662407, 0.016381810712907553), ('DAI', 0.003462005714698094, 0.01276595744680866), ('WGQ', -0.0007437267788196278, 0.006544316403471244), ('JFL', 0.018215047698377732, 0.003057324840764266), ('RLF', 0.0013467075938396618, 0.0020737477093897994), ('NFR', 0.0010529428906140789, 0.0029761904761904127), ('ZKY', 5.672899700946336e-05, 0.0034656320388615704), ('STK', 0.0008219914370387525, -0.005330677757600589), ('OWG', 0.06645633930691322, 0.005811623246492969), ('YLF', 4.458318742374135e-05, 0.030000265020008993), ('CPM', 0.012920005013844578, -0.001416122004357249), ('TGI', 0.0005748717433433805, -0.006769825918762117), ('MGW', -5.8350665676496085e-05, 0.02755008333049904), ('NTR', 0.0018495100814274745, 0.03341953451362641), ('KKD', 0.0005415768154411404, 0.006972509659368574), ('JPN', 0.0006385744310997652, -0.012118650038751488), ('CGS', 0.0046685089950251535, 0.018280542986425303), ('VOX', 0.0026136620106115872, -0.008290155440414514)]"
14,10440.074926594982,-0.031908429777502086,"[('YPA', -7.225905294965745e-06, -0.025412119822040728), ('AOX', 0.0005773787009226697, -0.010748065502265198), ('KWE', 0.005412040137808793, -0.015931372549019704), ('VSR', 0.004337562404864873, -0.027423349040274287), ('VWR', 0.019111549066265117, -0.03489235337787681), ('ZNX', 0.004908848308894592, -0.0634920634920634), ('MWN', 0.0026226829863224828, 8.692628650896126e-05), ('MZJ', 0.0008027406590548318, 0.024518513254210707), ('VEO', 0.004114416864081397, -0.019828926905132115), ('GJA', 0.017869679229603103, -0.023625922887612876), ('TUW', 0.004733907073799036, -0.05195283714075166), ('HBM', -6.465775479913093e-05, 0.016853932584269676), ('WNF', 0.00015541800249119285, -0.03125000000000003), ('ABM', 0.0051002991532941785, -0.01569965870307178), ('RLR', 0.0017112712398104188, -0.036980804684958214), ('GPE', 0.11379191225945048, -0.04150943396226411), ('BUL', 0.002896919899629829, -0.022461072068347743), ('PKU', 0.037491154242193715, -0.0535746937282867), ('VLK', 0.0006966301171305801, 0.00045871559633023053), ('VYQ', 0.02581188461490404, 0.0170316301703163), ('EVW', 0.021153541697396725, -0.06878165822447344), ('NQW', 0.002035647976429616, -0.018385650224215268), ('PHV', 0.6100859753130771, -0.029816654214993445), ('DAI', 0.003469607401730028, -0.038281979458450056), ('WGQ', -0.0007567706057742862, -0.02459363957597166), ('JFL', 0.018250422832047274, -0.04927609855219705), ('RLF', 0.0013479207666648838, -0.03258649560364559), ('NFR', 0.0010555162122715053, -0.020771513353115636), ('ZKY', 5.603362884608535e-05, -0.03223731440691794), ('STK', 0.0008198654439632905, -0.021436984687868164), ('OWG', 0.06657722688160189, -0.0380553895198246), ('YLF', 4.464236420553123e-05, -0.026321883442686125), ('CPM', 0.012939424684134209, -0.00130904330751614), ('TGI', 0.0005761760333943094, -0.02531645569620251), ('MGW', -5.997411205012164e-05, 0.0040382642084008154), ('NTR', 0.0018533675951529199, -0.01578440808469683), ('KKD', 0.0005409702852008849, -0.02694716415277416), ('JPN', 0.0006396840403301947, -0.0008323229441552577), ('CGS', 0.004677275638839082, -0.009953785993601052), ('VOX', 0.002619034622111795, -0.016457680250783764)]"
15,10441.81836841545,0.00016699514445321967,"[('YPA', -7.35046567836303e-06, -0.00837370573102364), ('AOX', 0.0005779476960669468, 0.00767779961868449), ('KWE', 0.005424416148468961, -0.013698630136986231), ('VSR', 0.0043464978110863296, -0.02596317699609149), ('VWR', 0.019153706474499595, 0.0023076923076922585), ('ZNX', 0.004919893044267696, -0.048305084745762734), ('MWN', 0.002626794049934958, 0.013472403302911754), ('MZJ', 0.0008019420349985981, 0.007595726970033289), ('VEO', 0.004118778412802959, -0.01566838556128519), ('GJA', 0.017896902326896773, -0.011426650983028058), ('TUW', 0.004744267779415931, -0.02837155071900507), ('HBM', -6.481232629352214e-05, -0.03591160220994472), ('WNF', 0.0001557678459224639, -0.009072580645161275), ('ABM', 0.005110324735928132, -0.0319001386962551), ('RLR', 0.0017148632523196776, 0.0004504504504505209), ('GPE', 0.11404682719001204, 0.0059055118110236705), ('BUL', 0.002901430348683646, -0.020157879898505676), ('PKU', 0.03755449737263061, -0.06356259659969087), ('VLK', 0.0006971815928590042, -0.013165651404991098), ('VYQ', 0.025861092073563477, -0.0894019138755981), ('EVW', 0.02119450182198245, -0.010020040080160362), ('NQW', 0.002040105210652317, -0.002907097470825212), ('PHV', 0.6093466579019552, 0.009209172563103997), ('DAI', 0.0034771727559351445, -0.012135922330097087), ('WGQ', -0.0007700034190619714, 0.002898130705694662), ('JFL', 0.018285546837694053, -0.0008014961261020876), ('RLF', 0.0013490920441027164, -0.014792389236509417), ('NFR', 0.0010580825885623461, -0.0075757575757576835), ('ZKY', 5.532250967167882e-05, 0.012827035021561104), ('STK', 0.0008176692046501982, -0.030873856523832423), ('OWG', 0.06669711286721691, -0.0012427506213753578), ('YLF', 4.4699664949579496e-05, 0.011310184451138874), ('CPM', 0.012958573489529666, 0.005352266521026861), ('TGI', 0.0005774749810222018, 0.0019980019980019555), ('MGW', -6.162607948143426e-05, -0.004945109286915241), ('NTR', 0.001857203741257671, 0.016037551339722282), ('KKD', 0.0005403237157952351, 0.010334043421112275), ('JPN', 0.0006407819007259298, 0.010469451429868545), ('CGS', 0.004685966439730228, -0.029982046678635577), ('VOX', 0.0026243744247240537, -0.0045152722443559555)]"
16,9880.78848709577,-0.05372913620262638,"[('YPA', -7.4767632483254095e-06, -0.024371898454900256), ('AOX', 0.0005784976503445628, -0.03558077327417958), ('KWE', 0.005436743993428104, -0.027777777777777745), ('VSR', 0.004355380788292935, -0.022929178071916814), ('VWR', 0.01919567034421559, -0.05141980046047582), ('ZNX', 0.00493089169706104, -0.02493321460374008), ('MWN', 0.002630846854118654, -0.04631217838765001), ('MZJ', 0.000801088448884326, -0.025851089463357513), ('VEO', 0.004123022623633924, -0.029216199879105436), ('GJA', 0.01792379825274396, -0.025667176610572804), ('TUW', 0.004754579044946609, -0.01519999999999996), ('HBM', -6.496635478158894e-05, -0.10028653295128942), ('WNF', 0.0001561162341666692, 0.003051881993896171), ('ABM', 0.0051202810083201536, -0.01790830945558739), ('RLR', 0.0017184315840126797, -0.0024763619990994918), ('GPE', 0.11430071711445598, -0.07436399217221132), ('BUL', 0.002905884461724882, -0.037836282549273625), ('PKU', 0.03761723555308617, -0.06622653187538685), ('VLK', 0.0006977077935356931, -0.00517722023098368), ('VYQ', 0.025909866747120324, -0.08278380579565454), ('EVW', 0.021235180106457738, -0.05986119144013882), ('NQW', 0.002044540869575477, -0.03198800449831316), ('PHV', 0.6086129366301183, -0.05508856199339533), ('DAI', 0.0034847021506110992, -0.04815724815724817), ('WGQ', -0.0007834249184688601, -0.025718826759138665), ('JFL', 0.018320421834875464, -0.03422459893048131), ('RLF', 0.0013502216243602202, -0.03536588711790871), ('NFR', 0.0010606421255474935, -0.015267175572518941), ('ZKY', 5.4595679125947246e-05, -0.04591468997086985), ('STK', 0.0008154029255136918, -0.015525057442712539), ('OWG', 0.06681600583314437, -0.03401078390709251), ('YLF', 4.47550989989677e-05, -0.029135092761954477), ('CPM', 0.012977453095974674, 0.003694046066927305), ('TGI', 0.0005787686468627974, 0.0), ('MGW', -6.33065071311203e-05, -0.021237120233243773), ('NTR', 0.0018610187206086998, -0.010202117420596749), ('KKD', 0.000539637245287602, -0.022834327755596445), ('JPN', 0.0006418680927402707, -0.043938965809550715), ('CGS', 0.004694581960350398, -0.03275957801221549), ('VOX', 0.002629681709384322, -0.02214514407684094)]"
17,10200.954543174266,0.03240288530582666,"[('YPA', -7.604795260621218e-06, -0.009812361603128759), ('AOX', 0.0005790286551675396, -0.001341529422993627), ('KWE', 0.005449024236225572, 0.025974025974025997), ('VSR', 0.004364211812540893, 0.02346726312701671), ('VWR', 0.01923744272471192, 0.031553398058252476), ('ZNX', 0.004941844781807905, 0.019178082191780903), ('MWN', 0.002634841751288288, 0.03705035971223013), ('MZJ', 0.000800180092659059, -0.10031802120141338), ('VEO', 0.004127150091982763, 0.018161062681610628), ('GJA', 0.017950369378288946, 0.03803210048848569), ('TUW', 0.004764841377857339, -0.025182778229082086), ('HBM', -6.511984713268395e-05, 0.02547770700636945), ('WNF', 0.00015646318350601702, 0.01926977687626788), ('ABM', 0.005130168546169916, 0.012885971310478823), ('RLR', 0.0017219764373550782, -0.004400812457684502), ('GPE', 0.11455359417511528, 0.07610993657505273), ('BUL', 0.002910282593187027, 0.028708133971291894), ('PKU', 0.037679373491242486, 0.018559434379142807), ('VLK', 0.0006982088348873215, -0.007739524953295948), ('VYQ', 0.025958211806518274, -0.03961388634280472), ('EVW', 0.0212755789782586, 0.04490925868963399), ('NQW', 0.00204895517239303, 0.010412632847123656), ('PHV', 0.6078847650748097, 0.030500397140587606), ('DAI', 0.0034921959549605243, 0.014455343314403592), ('WGQ', -0.0007970348142443496, -0.0003336793711998807), ('JFL', 0.018355049917442606, 0.02934662236987825), ('RLF', 0.001351309702513753, 0.02119168535050094), ('NFR', 0.0010631949282696306, 0.020671834625322922), ('ZKY', 5.385317590861067e-05, -0.002210089821155864), ('STK', 0.0008130668085195899, -0.0003153977165206041), ('OWG', 0.06693391423978945, 0.02919708029197079), ('YLF', 4.4808675554547593e-05, 0.004144798815771669), ('CPM', 0.0129960651460554, -0.011582593634985854), ('TGI', 0.0005800570909110988, 0.0009970089730807366), ('MGW', -6.501533578284291e-05, -0.0013540044682148606), ('NTR', 0.001864812731781694, 0.021197977440684485), ('KKD', 0.0005389110090709247, 0.007529152511247888), ('JPN', 0.000642942695771972, 0.01184646076547946), ('CGS', 0.004703122756258126, 0.04535017221584395), ('VOX', 0.0026349567636396163, 0.018553888130968615)]"
18,10440.27704713752,0.02346079506092791,"[('YPA', -7.734559063617433e-06, -0.00926045712511076), ('AOX', 0.00057954080053066, -0.00522435983191423), ('KWE', 0.005461257434527667, -0.02151898734177214), ('VSR', 0.004372991354399097, -0.010318143030041546), ('VWR', 0.0192790256430699, 0.013333333333333327), ('ZNX', 0.004952752807588383, 0.01075268817204294), ('MWN', 0.002638779088995252, -0.05601803676725628), ('MZJ', 0.0007992171545882735, -0.010722281135854907), ('VEO', 0.004131161404123079, 0.00397512995617165), ('GJA', 0.01797661804225883, -0.004537815126050473), ('TUW', 0.004775055280061423, -0.00458333333333331), ('HBM', -6.527281014680477e-05, -0.037267080745341644), ('WNF', 0.00015680871005042165, -0.00796019900497513), ('ABM', 0.005139987918287609, -0.005760921747479475), ('RLR', 0.0017254980124420732, -0.022781366882012977), ('GPE', 0.11480547038629146, 0.02750491159135571), ('BUL', 0.0029146250926483782, 0.010174418604651205), ('PKU', 0.037740915833237465, -0.027765726681128006), ('VLK', 0.0006986848308052047, -0.029720279720279637), ('VYQ', 0.026006130382634076, -0.04685496137671877), ('EVW', 0.021315700835615993, 0.007948189579040423), ('NQW', 0.0020533483358959066, -0.0150321509176852), ('PHV', 0.6071620973850045, 0.038044036791531795), ('DAI', 0.0034996545341508764, -0.01017811704834602), ('WGQ', -0.0008108328269857482, -0.01082965545377004), ('JFL', 0.01838943315390643, 0.0010758472296933607), ('RLF', 0.0013523564705501655, 0.025249590618562055), ('NFR', 0.0010657411007688258, -0.009620253164557026), ('ZKY', 5.309503779069619e-05, -0.027976919041790425), ('STK', 0.0008106610512398246, 0.009338717819283306), ('OWG', 0.06705084644014263, -0.0037546933667083797), ('YLF', 4.4860403676830096e-05, -0.02412286579645662), ('CPM', 0.01301441125931766, -0.0049282663454167435), ('TGI', 0.0005813403725308582, -0.032868525896414175), ('MGW', -6.675250782415622e-05, -0.015761643278421725), ('NTR', 0.0018685859710941208, -0.003237478575509324), ('KKD', 0.0005381451399010861, -0.025517178529116898), ('JPN', 0.0006440057881798616, -0.05547259340179472), ('CGS', 0.004711589376017819, -0.015742266154127757), ('VOX', 0.0026401998716965715, -0.02598446289847305)]"
19,10587.447206088202,0.014096384443268445,"[('YPA', -7.86605209723834e-06, -0.011268844873581752), ('AOX', 0.0005800341750301583, 0.013954543459237653), ('KWE', 0.005473444140214561, -0.0025873221216041993), ('VSR', 0.004381719879027799, 0.0005792065038867544), ('VWR', 0.019320421104478604, 0.05340557275541792), ('ZNX', 0.004963616278109661, -0.007978723404255306), ('MWN', 0.002642659209993686, -0.0008267499540694784), ('MZJ', 0.0007981998193019773, 0.011791329204383035), ('VEO', 0.00413505713731447, 0.03055837563451782), ('GJA', 0.018002546551418072, 0.018571669761944985), ('TUW', 0.004785221248000081, 0.038928421933863526), ('HBM', -6.542525055563443e-05, 0.006451612903225812), ('WNF', 0.00015715282974004146, 0.016048144433299914), ('ABM', 0.0051497396866915825, 0.019072911636890368), ('RLR', 0.0017289965070322326, -0.02470424495476682), ('GPE', 0.11505635763616101, 0.0401529636711281), ('BUL', 0.0029189123048980257, 0.03812949640287778), ('PKU', 0.037801867164532675, 0.041053101294065066), ('VLK', 0.0006991358933694436, 0.011434511434511276), ('VYQ', 0.026053625566833896, -0.023718630702797373), ('EVW', 0.021355548047972378, 0.026577102803738217), ('NQW', 0.0020577205745070065, 0.013834846519671436), ('PHV', 0.6064448882732912, 0.005080099745685615), ('DAI', 0.00350707824937324, 0.07095115681233928), ('WGQ', -0.000824818687525173, 0.015110044617749728), ('JFL', 0.018423573587797757, 0.022031166039763576), ('RLF', 0.001353362117407245, 0.011194431824036717), ('NFR', 0.0010682807460978638, 0.017893660531697414), ('ZKY', 5.2321301625619456e-05, 0.013341878035617802), ('STK', 0.000808185846905962, 0.018629657414353525), ('OWG', 0.0671668106813186, 0.023241206030150743), ('YLF', 4.491029228783954e-05, -0.009585542036309572), ('CPM', 0.013032493032578488, 0.021901826986572694), ('TGI', 0.0005826185504638994, 0.010298661174047336), ('MGW', -6.851796722778647e-05, 0.010848228122739874), ('NTR', 0.0018723386326377285, 0.03572793274742066), ('KKD', 0.0005373397679297029, 0.008977835967455286), ('JPN', 0.0006450574472972116, 0.03213533859000653), ('CGS', 0.0047199823612972015, 0.055235261298121605), ('VOX', 0.0026454113144691515, 0.056380638063806304)]"
20,10822.578150415116,0.02220846439656441,"[('YPA', -7.999271891945121e-06, 0.02491496278029257), ('AOX', 0.0005805088658820798, 0.013984454930867533), ('KWE', 0.005485584899465707, 0.02204928664072632), ('VSR', 0.004390397846255808, 0.023154819772932544), ('VWR', 0.019361631092554267, 0.016164584864070585), ('ZNX', 0.004974435691784846, 0.0053619302949062106), ('MWN', 0.002646482452305357, 0.015353498207226273), ('MZJ', 0.0007971282678399292, 0.023347066902099343), ('VEO', 0.0041388378599211545, 0.02531770268939014), ('GJA', 0.018028157181014474, 0.02486325211337643), ('TUW', 0.004795339772721892, 0.020145044319097503), ('HBM', -6.557717502356281e-05, 0.0288461538461538), ('WNF', 0.0001574955583477713, 0.009871668311944682), ('ABM', 0.005159424406704207, 0.031272210376687995), ('RLR', 0.001732472116580712, 0.036984183612795804), ('GPE', 0.1153062676886469, 0.058823529411764594), ('BUL', 0.0029231445700005866, -0.0056826056826058315), ('PKU', 0.03786223201076515, 0.07393913416202322), ('VLK', 0.000699562132872629, -0.00041109969167524687), ('VYQ', 0.026100700411519472, 0.06336538461538456), ('EVW', 0.02139512295639026, -0.0036984352773825166), ('NQW', 0.002062072100315556, 0.02012793176972287), ('PHV', 0.6057330930078941, 0.01313780535855013), ('DAI', 0.0035144674579000823, 0.005760921747479645), ('WGQ', -0.0008389921368186642, 0.024488439092856598), ('JFL', 0.01845747323802046, -0.02970557308096747), ('RLF', 0.0013543268290134235, 0.011071430225717813), ('NFR', 0.0010708139663372993, 0.012054244098442916), ('ZKY', 5.1532003360051746e-05, 0.00890529173861784), ('STK', 0.0008056413844617111, 0.015772677059040095), ('OWG', 0.06728181510606632, 0.024145692653979943), ('YLF', 4.495835017293432e-05, 0.023682750970604446), ('CPM', 0.01305031204023197, 0.01421647819063013), ('TGI', 0.0005838916828392686, 0.038735983690112025), ('MGW', -7.031165953326147e-05, -0.008551376396838345), ('NTR', 0.0018760709083104517, -0.005349566500645621), ('KKD', 0.0005364950207363109, 0.02762072481230887), ('JPN', 0.0006460977494458391, 0.05840080357564207), ('CGS', 0.004728302246962938, 0.04000704970038766), ('VOX', 0.002650591369625481, 0.002343139807341927)]"
